,Event,Site,Date,Round,White,Black,Result,CurrentPosition,Timezone,ECO,ECOURL,UTCDate,UTCTime,WhiteELO,BlackELO,TimeControl,Termination,StartTime,EndDate,EndTime,Link,whitemoves,blackmoves
11,Live Chess,Chess.com,2022.10.31,-,tuggypetu,mmas50,0-1,r3rnk1/3b2p1/p1n1p2p/1p1p3P/5N2/P5R1/1qBBQPP1/R5K1 w - -,UTC,C05,https://www.chess.com/openings/French-Defense-Tarrasch-Closed-4.e5-Nfd7-5.Bd3-c5-6.c3,2022.10.31,04:28:05,1527,1660,180+2,mmas50 won on time,04:28:05,2022.10.31,04:34:47,https://www.chess.com/game/live/60929363913,Ng3,Re8
12,Live Chess,Chess.com,2022.10.31,-,tuggypetu,mmas50,0-1,r3rnk1/3b2p1/p1n1p2p/1p1p3P/5N2/P5R1/1qBBQPP1/R5K1 w - -,UTC,C05,https://www.chess.com/openings/French-Defense-Tarrasch-Closed-4.e5-Nfd7-5.Bd3-c5-6.c3,2022.10.31,04:28:05,1527,1660,180+2,mmas50 won on time,04:28:05,2022.10.31,04:34:47,https://www.chess.com/game/live/60929363913,h4,h6
13,Live Chess,Chess.com,2022.10.31,-,tuggypetu,mmas50,0-1,r3rnk1/3b2p1/p1n1p2p/1p1p3P/5N2/P5R1/1qBBQPP1/R5K1 w - -,UTC,C05,https://www.chess.com/openings/French-Defense-Tarrasch-Closed-4.e5-Nfd7-5.Bd3-c5-6.c3,2022.10.31,04:28:05,1527,1660,180+2,mmas50 won on time,04:28:05,2022.10.31,04:34:47,https://www.chess.com/game/live/60929363913,Bc2,Nf8
14,Live Chess,Chess.com,2022.10.31,-,tuggypetu,mmas50,0-1,r3rnk1/3b2p1/p1n1p2p/1p1p3P/5N2/P5R1/1qBBQPP1/R5K1 w - -,UTC,C05,https://www.chess.com/openings/French-Defense-Tarrasch-Closed-4.e5-Nfd7-5.Bd3-c5-6.c3,2022.10.31,04:28:05,1527,1660,180+2,mmas50 won on time,04:28:05,2022.10.31,04:34:47,https://www.chess.com/game/live/60929363913,h5,Bb4
15,Live Chess,Chess.com,2022.10.31,-,tuggypetu,mmas50,0-1,r3rnk1/3b2p1/p1n1p2p/1p1p3P/5N2/P5R1/1qBBQPP1/R5K1 w - -,UTC,C05,https://www.chess.com/openings/French-Defense-Tarrasch-Closed-4.e5-Nfd7-5.Bd3-c5-6.c3,2022.10.31,04:28:05,1527,1660,180+2,mmas50 won on time,04:28:05,2022.10.31,04:34:47,https://www.chess.com/game/live/60929363913,Re3,Qd8
16,Live Chess,Chess.com,2022.10.31,-,tuggypetu,mmas50,0-1,r3rnk1/3b2p1/p1n1p2p/1p1p3P/5N2/P5R1/1qBBQPP1/R5K1 w - -,UTC,C05,https://www.chess.com/openings/French-Defense-Tarrasch-Closed-4.e5-Nfd7-5.Bd3-c5-6.c3,2022.10.31,04:28:05,1527,1660,180+2,mmas50 won on time,04:28:05,2022.10.31,04:34:47,https://www.chess.com/game/live/60929363913,Qd3,Be7
17,Live Chess,Chess.com,2022.10.31,-,tuggypetu,mmas50,0-1,r3rnk1/3b2p1/p1n1p2p/1p1p3P/5N2/P5R1/1qBBQPP1/R5K1 w - -,UTC,C05,https://www.chess.com/openings/French-Defense-Tarrasch-Closed-4.e5-Nfd7-5.Bd3-c5-6.c3,2022.10.31,04:28:05,1527,1660,180+2,mmas50 won on time,04:28:05,2022.10.31,04:34:47,https://www.chess.com/game/live/60929363913,Bd2,Bg5
18,Live Chess,Chess.com,2022.10.31,-,tuggypetu,mmas50,0-1,r3rnk1/3b2p1/p1n1p2p/1p1p3P/5N2/P5R1/1qBBQPP1/R5K1 w - -,UTC,C05,https://www.chess.com/openings/French-Defense-Tarrasch-Closed-4.e5-Nfd7-5.Bd3-c5-6.c3,2022.10.31,04:28:05,1527,1660,180+2,mmas50 won on time,04:28:05,2022.10.31,04:34:47,https://www.chess.com/game/live/60929363913,Nxg5,Qxg5
19,Live Chess,Chess.com,2022.10.31,-,tuggypetu,mmas50,0-1,r3rnk1/3b2p1/p1n1p2p/1p1p3P/5N2/P5R1/1qBBQPP1/R5K1 w - -,UTC,C05,https://www.chess.com/openings/French-Defense-Tarrasch-Closed-4.e5-Nfd7-5.Bd3-c5-6.c3,2022.10.31,04:28:05,1527,1660,180+2,mmas50 won on time,04:28:05,2022.10.31,04:34:47,https://www.chess.com/game/live/60929363913,Rf3,Qe7
20,Live Chess,Chess.com,2022.10.31,-,tuggypetu,mmas50,0-1,r3rnk1/3b2p1/p1n1p2p/1p1p3P/5N2/P5R1/1qBBQPP1/R5K1 w - -,UTC,C05,https://www.chess.com/openings/French-Defense-Tarrasch-Closed-4.e5-Nfd7-5.Bd3-c5-6.c3,2022.10.31,04:28:05,1527,1660,180+2,mmas50 won on time,04:28:05,2022.10.31,04:34:47,https://www.chess.com/game/live/60929363913,a3,b5
21,Live Chess,Chess.com,2022.10.31,-,tuggypetu,mmas50,0-1,r3rnk1/3b2p1/p1n1p2p/1p1p3P/5N2/P5R1/1qBBQPP1/R5K1 w - -,UTC,C05,https://www.chess.com/openings/French-Defense-Tarrasch-Closed-4.e5-Nfd7-5.Bd3-c5-6.c3,2022.10.31,04:28:05,1527,1660,180+2,mmas50 won on time,04:28:05,2022.10.31,04:34:47,https://www.chess.com/game/live/60929363913,Ne2,Bd7
22,Live Chess,Chess.com,2022.10.31,-,tuggypetu,mmas50,0-1,r3rnk1/3b2p1/p1n1p2p/1p1p3P/5N2/P5R1/1qBBQPP1/R5K1 w - -,UTC,C05,https://www.chess.com/openings/French-Defense-Tarrasch-Closed-4.e5-Nfd7-5.Bd3-c5-6.c3,2022.10.31,04:28:05,1527,1660,180+2,mmas50 won on time,04:28:05,2022.10.31,04:34:47,https://www.chess.com/game/live/60929363913,Rg3,f5
23,Live Chess,Chess.com,2022.10.31,-,tuggypetu,mmas50,0-1,r3rnk1/3b2p1/p1n1p2p/1p1p3P/5N2/P5R1/1qBBQPP1/R5K1 w - -,UTC,C05,https://www.chess.com/openings/French-Defense-Tarrasch-Closed-4.e5-Nfd7-5.Bd3-c5-6.c3,2022.10.31,04:28:05,1527,1660,180+2,mmas50 won on time,04:28:05,2022.10.31,04:34:47,https://www.chess.com/game/live/60929363913,exf6,Qxf6
24,Live Chess,Chess.com,2022.10.31,-,tuggypetu,mmas50,0-1,r3rnk1/3b2p1/p1n1p2p/1p1p3P/5N2/P5R1/1qBBQPP1/R5K1 w - -,UTC,C05,https://www.chess.com/openings/French-Defense-Tarrasch-Closed-4.e5-Nfd7-5.Bd3-c5-6.c3,2022.10.31,04:28:05,1527,1660,180+2,mmas50 won on time,04:28:05,2022.10.31,04:34:47,https://www.chess.com/game/live/60929363913,Nf4,Qxd4
25,Live Chess,Chess.com,2022.10.31,-,tuggypetu,mmas50,0-1,r3rnk1/3b2p1/p1n1p2p/1p1p3P/5N2/P5R1/1qBBQPP1/R5K1 w - -,UTC,C05,https://www.chess.com/openings/French-Defense-Tarrasch-Closed-4.e5-Nfd7-5.Bd3-c5-6.c3,2022.10.31,04:28:05,1527,1660,180+2,mmas50 won on time,04:28:05,2022.10.31,04:34:47,https://www.chess.com/game/live/60929363913,Qe2,Qxb2
0,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,d4,Nf6
1,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,Bf4,c5
2,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,Nf3,g6
3,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,e3,Bg7
4,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,Bd3,O-O
5,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,c3,d5
6,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,Nbd2,c4
7,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,Bc2,Bf5
8,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,Bxf5,gxf5
9,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,b3,b5
10,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,bxc4,bxc4
11,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,Ne5,Nbd7
12,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,Nc6,Qe8
13,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,Qa4,Ne4
14,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,Nxe4,fxe4
15,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,Qb4,e6
16,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,Ne7+,Kh8
17,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,Bd6,Bf6
18,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,Ng6+,hxg6
19,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,Bxf8,Qxf8
20,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,Qb7,Rd8
21,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,Qxa7,Qd6
22,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,Qa4,Kg7
23,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,Qd1,Rh8
24,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,h3,Bd8
25,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,a4,Ba5
26,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,Qc2,Rb8
27,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,O-O,Bc7
28,Live Chess,Chess.com,2022.10.31,-,gabrielkum,tuggypetu,0-1,1r6/2bn1pk1/4p1p1/P2p4/2pPp3/2P1P2P/2Q2PPq/R4RK1 w - -,UTC,A45,https://www.chess.com/openings/Indian-Game,2022.10.31,04:21:23,1548,1532,180+2,tuggypetu won by checkmate,04:21:23,2022.10.31,04:27:54,https://www.chess.com/game/live/60928793303,a5,Qh2#
0,Live Chess,Chess.com,2022.10.31,-,segismund,tuggypetu,0-1,2r2r1k/4Npbp/p2p2P1/7Q/8/1n2B3/1P2N3/qK1R1B2 w - -,UTC,B56,https://www.chess.com/openings/Sicilian-Defense-Open-Variation-4...Nf6-5.Nc3,2022.10.31,04:14:46,1573,1523,180+2,tuggypetu won by checkmate,04:14:46,2022.10.31,04:21:08,https://www.chess.com/game/live/60928734547,e4,c5
1,Live Chess,Chess.com,2022.10.31,-,segismund,tuggypetu,0-1,2r2r1k/4Npbp/p2p2P1/7Q/8/1n2B3/1P2N3/qK1R1B2 w - -,UTC,B56,https://www.chess.com/openings/Sicilian-Defense-Open-Variation-4...Nf6-5.Nc3,2022.10.31,04:14:46,1573,1523,180+2,tuggypetu won by checkmate,04:14:46,2022.10.31,04:21:08,https://www.chess.com/game/live/60928734547,Nf3,d6
2,Live Chess,Chess.com,2022.10.31,-,segismund,tuggypetu,0-1,2r2r1k/4Npbp/p2p2P1/7Q/8/1n2B3/1P2N3/qK1R1B2 w - -,UTC,B56,https://www.chess.com/openings/Sicilian-Defense-Open-Variation-4...Nf6-5.Nc3,2022.10.31,04:14:46,1573,1523,180+2,tuggypetu won by checkmate,04:14:46,2022.10.31,04:21:08,https://www.chess.com/game/live/60928734547,d4,cxd4
3,Live Chess,Chess.com,2022.10.31,-,segismund,tuggypetu,0-1,2r2r1k/4Npbp/p2p2P1/7Q/8/1n2B3/1P2N3/qK1R1B2 w - -,UTC,B56,https://www.chess.com/openings/Sicilian-Defense-Open-Variation-4...Nf6-5.Nc3,2022.10.31,04:14:46,1573,1523,180+2,tuggypetu won by checkmate,04:14:46,2022.10.31,04:21:08,https://www.chess.com/game/live/60928734547,Nxd4,Nf6
4,Live Chess,Chess.com,2022.10.31,-,segismund,tuggypetu,0-1,2r2r1k/4Npbp/p2p2P1/7Q/8/1n2B3/1P2N3/qK1R1B2 w - -,UTC,B56,https://www.chess.com/openings/Sicilian-Defense-Open-Variation-4...Nf6-5.Nc3,2022.10.31,04:14:46,1573,1523,180+2,tuggypetu won by checkmate,04:14:46,2022.10.31,04:21:08,https://www.chess.com/game/live/60928734547,Nc3,Nbd7
5,Live Chess,Chess.com,2022.10.31,-,segismund,tuggypetu,0-1,2r2r1k/4Npbp/p2p2P1/7Q/8/1n2B3/1P2N3/qK1R1B2 w - -,UTC,B56,https://www.chess.com/openings/Sicilian-Defense-Open-Variation-4...Nf6-5.Nc3,2022.10.31,04:14:46,1573,1523,180+2,tuggypetu won by checkmate,04:14:46,2022.10.31,04:21:08,https://www.chess.com/game/live/60928734547,Be3,g6
6,Live Chess,Chess.com,2022.10.31,-,segismund,tuggypetu,0-1,2r2r1k/4Npbp/p2p2P1/7Q/8/1n2B3/1P2N3/qK1R1B2 w - -,UTC,B56,https://www.chess.com/openings/Sicilian-Defense-Open-Variation-4...Nf6-5.Nc3,2022.10.31,04:14:46,1573,1523,180+2,tuggypetu won by checkmate,04:14:46,2022.10.31,04:21:08,https://www.chess.com/game/live/60928734547,f3,Bg7
7,Live Chess,Chess.com,2022.10.31,-,segismund,tuggypetu,0-1,2r2r1k/4Npbp/p2p2P1/7Q/8/1n2B3/1P2N3/qK1R1B2 w - -,UTC,B56,https://www.chess.com/openings/Sicilian-Defense-Open-Variation-4...Nf6-5.Nc3,2022.10.31,04:14:46,1573,1523,180+2,tuggypetu won by checkmate,04:14:46,2022.10.31,04:21:08,https://www.chess.com/game/live/60928734547,Qd2,O-O
8,Live Chess,Chess.com,2022.10.31,-,segismund,tuggypetu,0-1,2r2r1k/4Npbp/p2p2P1/7Q/8/1n2B3/1P2N3/qK1R1B2 w - -,UTC,B56,https://www.chess.com/openings/Sicilian-Defense-Open-Variation-4...Nf6-5.Nc3,2022.10.31,04:14:46,1573,1523,180+2,tuggypetu won by checkmate,04:14:46,2022.10.31,04:21:08,https://www.chess.com/game/live/60928734547,O-O-O,a6
9,Live Chess,Chess.com,2022.10.31,-,segismund,tuggypetu,0-1,2r2r1k/4Npbp/p2p2P1/7Q/8/1n2B3/1P2N3/qK1R1B2 w - -,UTC,B56,https://www.chess.com/openings/Sicilian-Defense-Open-Variation-4...Nf6-5.Nc3,2022.10.31,04:14:46,1573,1523,180+2,tuggypetu won by checkmate,04:14:46,2022.10.31,04:21:08,https://www.chess.com/game/live/60928734547,g4,b5
10,Live Chess,Chess.com,2022.10.31,-,segismund,tuggypetu,0-1,2r2r1k/4Npbp/p2p2P1/7Q/8/1n2B3/1P2N3/qK1R1B2 w - -,UTC,B56,https://www.chess.com/openings/Sicilian-Defense-Open-Variation-4...Nf6-5.Nc3,2022.10.31,04:14:46,1573,1523,180+2,tuggypetu won by checkmate,04:14:46,2022.10.31,04:21:08,https://www.chess.com/game/live/60928734547,h4,Bb7
11,Live Chess,Chess.com,2022.10.31,-,segismund,tuggypetu,0-1,2r2r1k/4Npbp/p2p2P1/7Q/8/1n2B3/1P2N3/qK1R1B2 w - -,UTC,B56,https://www.chess.com/openings/Sicilian-Defense-Open-Variation-4...Nf6-5.Nc3,2022.10.31,04:14:46,1573,1523,180+2,tuggypetu won by checkmate,04:14:46,2022.10.31,04:21:08,https://www.chess.com/game/live/60928734547,h5,Rc8
12,Live Chess,Chess.com,2022.10.31,-,segismund,tuggypetu,0-1,2r2r1k/4Npbp/p2p2P1/7Q/8/1n2B3/1P2N3/qK1R1B2 w - -,UTC,B56,https://www.chess.com/openings/Sicilian-Defense-Open-Variation-4...Nf6-5.Nc3,2022.10.31,04:14:46,1573,1523,180+2,tuggypetu won by checkmate,04:14:46,2022.10.31,04:21:08,https://www.chess.com/game/live/60928734547,g5,Nxh5
13,Live Chess,Chess.com,2022.10.31,-,segismund,tuggypetu,0-1,2r2r1k/4Npbp/p2p2P1/7Q/8/1n2B3/1P2N3/qK1R1B2 w - -,UTC,B56,https://www.chess.com/openings/Sicilian-Defense-Open-Variation-4...Nf6-5.Nc3,2022.10.31,04:14:46,1573,1523,180+2,tuggypetu won by checkmate,04:14:46,2022.10.31,04:21:08,https://www.chess.com/game/live/60928734547,Rxh5,gxh5
14,Live Chess,Chess.com,2022.10.31,-,segismund,tuggypetu,0-1,2r2r1k/4Npbp/p2p2P1/7Q/8/1n2B3/1P2N3/qK1R1B2 w - -,UTC,B56,https://www.chess.com/openings/Sicilian-Defense-Open-Variation-4...Nf6-5.Nc3,2022.10.31,04:14:46,1573,1523,180+2,tuggypetu won by checkmate,04:14:46,2022.10.31,04:21:08,https://www.chess.com/game/live/60928734547,Qh2,b4
15,Live Chess,Chess.com,2022.10.31,-,segismund,tuggypetu,0-1,2r2r1k/4Npbp/p2p2P1/7Q/8/1n2B3/1P2N3/qK1R1B2 w - -,UTC,B56,https://www.chess.com/openings/Sicilian-Defense-Open-Variation-4...Nf6-5.Nc3,2022.10.31,04:14:46,1573,1523,180+2,tuggypetu won by checkmate,04:14:46,2022.10.31,04:21:08,https://www.chess.com/game/live/60928734547,Nce2,Qc7
16,Live Chess,Chess.com,2022.10.31,-,segismund,tuggypetu,0-1,2r2r1k/4Npbp/p2p2P1/7Q/8/1n2B3/1P2N3/qK1R1B2 w - -,UTC,B56,https://www.chess.com/openings/Sicilian-Defense-Open-Variation-4...Nf6-5.Nc3,2022.10.31,04:14:46,1573,1523,180+2,tuggypetu won by checkmate,04:14:46,2022.10.31,04:21:08,https://www.chess.com/game/live/60928734547,c4,Qxc4+
17,Live Chess,Chess.com,2022.10.31,-,segismund,tuggypetu,0-1,2r2r1k/4Npbp/p2p2P1/7Q/8/1n2B3/1P2N3/qK1R1B2 w - -,UTC,B56,https://www.chess.com/openings/Sicilian-Defense-Open-Variation-4...Nf6-5.Nc3,2022.10.31,04:14:46,1573,1523,180+2,tuggypetu won by checkmate,04:14:46,2022.10.31,04:21:08,https://www.chess.com/game/live/60928734547,Kb1,b3
18,Live Chess,Chess.com,2022.10.31,-,segismund,tuggypetu,0-1,2r2r1k/4Npbp/p2p2P1/7Q/8/1n2B3/1P2N3/qK1R1B2 w - -,UTC,B56,https://www.chess.com/openings/Sicilian-Defense-Open-Variation-4...Nf6-5.Nc3,2022.10.31,04:14:46,1573,1523,180+2,tuggypetu won by checkmate,04:14:46,2022.10.31,04:21:08,https://www.chess.com/game/live/60928734547,axb3,Qb4
19,Live Chess,Chess.com,2022.10.31,-,segismund,tuggypetu,0-1,2r2r1k/4Npbp/p2p2P1/7Q/8/1n2B3/1P2N3/qK1R1B2 w - -,UTC,B56,https://www.chess.com/openings/Sicilian-Defense-Open-Variation-4...Nf6-5.Nc3,2022.10.31,04:14:46,1573,1523,180+2,tuggypetu won by checkmate,04:14:46,2022.10.31,04:21:08,https://www.chess.com/game/live/60928734547,Qxh5,Nc5
